Session,Date,Treatment,Protocol,Stage,dayspost,Trial,ID,Latency,Reason,Mode,Scoring,Force,TargetForce,RampDuration,CutoffTime,LegacyMode,TouchPause,TouchForce,TimeThreshold
553,5/16/2024 21:56,PGM,AMN,POST,9,I,DW 270,3.2,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
554,5/16/2024 21:56,PGM,AMN,POST,9,I,DW 270,2.3,Detection,Ramp,Auto,35.52,45,3,5,OFF,1.2,0.1,0
555,5/16/2024 21:56,PGM,AMN,POST,9,I,DW 270,0.2,Detection,Ramp,Auto,4.59,45,3,5,OFF,1.2,0.1,0
556,5/16/2024 21:57,PGM,AMN,POST,9,I,DW 270,2.9,Detection,Ramp,Auto,44,45,3,5,OFF,1.2,0.1,0
557,5/16/2024 21:57,PGM,AMN,POST,9,I,DW 270,1.7,Detection,Ramp,Auto,25.54,45,3,5,OFF,1.2,0.1,0
558,5/16/2024 21:57,PGM,AMN,POST,9,I,DW 270,0.8,Detection,Ramp,Auto,12.57,45,3,5,OFF,1.2,0.1,0
559,5/16/2024 21:57,PGM,AMN,POST,9,I,DW 270,1.6,Detection,Ramp,Auto,24.55,45,3,5,OFF,1.2,0.1,0
560,5/16/2024 21:57,PGM,AMN,POST,9,I,DW 270,2.1,Detection,Ramp,Auto,31.53,45,3,5,OFF,1.2,0.1,0
561,5/16/2024 21:58,PGM,AMN,POST,9,C,DW 270,6.3,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
562,5/16/2024 21:58,PGM,AMN,POST,9,C,DW 270,1.5,Detection,Ramp,Auto,23.05,45,3,5,OFF,1.2,0.1,0
563,5/16/2024 21:58,PGM,AMN,POST,9,C,DW 270,3.7,Detection,Ramp,Auto,45,45,3,5,OFF,1.2,0.1,0
564,5/16/2024 21:59,PGM,AMN,POST,9,C,DW 270,1.4,Detection,Ramp,Auto,21.55,45,3,5,OFF,1.2,0.1,0
565,5/16/2024 21:59,PGM,AMN,POST,9,C,DW 270,1.2,Detection,Ramp,Auto,18.56,45,3,5,OFF,1.2,0.1,0
566,5/16/2024 22:01,PGM,AMN,POST,9,C,DW 270,2.8,Detection,Ramp,Auto,41.51,45,3,5,OFF,1.2,0.1,0
567,5/22/2024 22:02,BPR,AMN,POST,12,C,DW 291,3.7,Detection,Ramp,Auto,37.7,60,6,5,OFF,1.2,0.1,0
568,5/22/2024 22:02,BPR,AMN,POST,12,C,DW 291,4.7,Detection,Ramp,Auto,47.69,60,6,5,OFF,1.2,0.1,0
569,5/22/2024 22:03,BPR,AMN,POST,12,C,DW 291,7.8,Manual Stop,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
570,5/22/2024 22:03,BPR,AMN,POST,12,C,DW 291,4.2,Detection,Ramp,Auto,42.7,60,6,5,OFF,1.2,0.1,0
571,5/22/2024 22:03,BPR,AMN,POST,12,C,DW 291,4.9,Detection,Ramp,Auto,48.69,60,6,5,OFF,1.2,0.1,0
572,5/22/2024 22:04,BPR,AMN,POST,12,I,DW 291,3.4,Detection,Ramp,Auto,34.38,60,6,5,OFF,1.2,0.1,0
573,5/22/2024 22:04,BPR,AMN,POST,12,I,DW 291,4.6,Detection,Ramp,Auto,45.36,60,6,5,OFF,1.2,0.1,0
574,5/22/2024 22:04,BPR,AMN,POST,12,I,DW 291,3.6,Detection,Ramp,Auto,35.37,60,6,5,OFF,1.2,0.1,0
575,5/22/2024 22:04,BPR,AMN,POST,12,I,DW 291,2.5,Detection,Ramp,Auto,24.39,60,6,5,OFF,1.2,0.1,0
576,5/22/2024 22:04,BPR,AMN,POST,12,I,DW 291,2.9,Detection,Ramp,Auto,28.72,60,6,5,OFF,1.2,0.1,0
577,5/22/2024 22:04,BPR,AMN,POST,12,I,DW 291,1.4,Detection,Ramp,Auto,14.74,60,6,5,OFF,1.2,0.1,0
578,5/22/2024 22:05,PGM,AMN,POST,15,I,DW 270,6.4,Detection,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
579,5/22/2024 22:05,PGM,AMN,POST,15,I,DW 270,4.2,Detection,Ramp,Auto,41.7,60,6,5,OFF,1.2,0.1,0
580,5/22/2024 22:05,PGM,AMN,POST,15,I,DW 270,1.9,Detection,Ramp,Auto,19.07,60,6,5,OFF,1.2,0.1,0
581,5/22/2024 22:06,PGM,AMN,POST,15,I,DW 270,2.1,Detection,Ramp,Auto,21.07,60,6,5,OFF,1.2,0.1,0
582,5/22/2024 22:06,PGM,AMN,POST,15,I,DW 270,4.3,Detection,Ramp,Auto,43.03,60,6,5,OFF,1.2,0.1,0
583,5/22/2024 22:06,PGM,AMN,POST,15,I,DW 270,4.1,Detection,Ramp,Auto,41.03,60,6,5,OFF,1.2,0.1,0
584,5/22/2024 22:06,PGM,AMN,POST,15,I,DW 270,4.3,Detection,Ramp,Auto,43.36,60,6,5,OFF,1.2,0.1,0
585,5/22/2024 22:07,PGM,AMN,POST,15,C,DW 270,5.3,Detection,Ramp,Auto,53.34,60,6,5,OFF,1.2,0.1,0
586,5/22/2024 22:07,PGM,AMN,POST,15,C,DW 270,4.7,Detection,Ramp,Auto,47.02,60,6,5,OFF,1.2,0.1,0
587,5/22/2024 22:08,PGM,AMN,POST,15,C,DW 270,1.1,Detection,Ramp,Auto,11.41,60,6,5,OFF,1.2,0.1,0
588,5/22/2024 22:08,PGM,AMN,POST,15,C,DW 270,2.1,Detection,Ramp,Auto,21.4,60,6,5,OFF,1.2,0.1,0
589,5/22/2024 22:09,PGM,AMN,POST,15,C,DW 270,5.1,Detection,Ramp,Auto,49.35,60,6,5,OFF,1.2,0.1,0
590,5/22/2024 22:09,PGM,AMN,POST,15,C,DW 270,3.9,Detection,Ramp,Auto,38.7,60,6,5,OFF,1.2,0.1,0
591,5/22/2024 22:10,BPR,AMN,POST,12,C,DW 291,3.6,Detection,Ramp,Auto,36.04,60,6,5,OFF,1.2,0.1,0
592,5/22/2024 22:10,BPR,AMN,POST,12,C,DW 291,4.2,Detection,Ramp,Auto,43.03,60,6,5,OFF,1.2,0.1,0
593,5/22/2024 22:10,BPR,AMN,POST,12,C,DW 291,1.5,Detection,Ramp,Auto,15.07,60,6,5,OFF,1.2,0.1,0
594,5/22/2024 22:11,BPR,AMN,POST,12,C,DW 291,3.5,Detection,Ramp,Auto,34.71,60,6,5,OFF,1.2,0.1,0
595,5/22/2024 22:11,BPR,AMN,POST,12,I,DW 291,5,Detection,Ramp,Auto,49.35,60,6,5,OFF,1.2,0.1,0
596,5/22/2024 22:12,BPR,AMN,POST,12,I,DW 291,1.7,Detection,Ramp,Auto,17.07,60,6,5,OFF,1.2,0.1,0
597,5/22/2024 22:12,BPR,AMN,POST,12,I,DW 291,2.2,Detection,Ramp,Auto,22.4,60,6,5,OFF,1.2,0.1,0
598,5/22/2024 22:12,BPR,AMN,POST,12,I,DW 291,1.6,Detection,Ramp,Auto,16.41,60,6,5,OFF,1.2,0.1,0
599,5/22/2024 22:12,BPR,AMN,POST,12,I,DW 291,1.8,Detection,Ramp,Auto,17.74,60,6,5,OFF,1.2,0.1,0
600,5/22/2024 22:12,BPR,AMN,POST,12,C,DW 291,1.4,Detection,Ramp,Auto,13.74,60,6,5,OFF,1.2,0.1,0
601,5/22/2024 22:13,BPR,AMN,POST,12,C,DW 291,4,Detection,Ramp,Auto,39.37,60,6,5,OFF,1.2,0.1,0
602,5/22/2024 22:13,BPR,AMN,POST,12,C,DW 291,7.9,Manual Stop,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
603,5/22/2024 22:13,BPR,AMN,POST,12,C,DW 291,2.1,Detection,Ramp,Auto,21.73,60,6,5,OFF,1.2,0.1,0
604,5/22/2024 22:13,BPR,AMN,POST,12,C,DW 291,1.1,Detection,Ramp,Auto,11.08,60,6,5,OFF,1.2,0.1,0
605,5/22/2024 22:14,PGM,AMN,POST,15,C,DW 270,1.9,Detection,Ramp,Auto,19.07,60,6,5,OFF,1.2,0.1,0
606,5/22/2024 22:14,PGM,AMN,POST,15,C,DW 270,3.1,Detection,Ramp,Auto,31.38,60,6,5,OFF,1.2,0.1,0
607,5/22/2024 22:14,PGM,AMN,POST,15,C,DW 270,2.5,Detection,Ramp,Auto,25.06,60,6,5,OFF,1.2,0.1,0
608,5/22/2024 22:14,PGM,AMN,POST,15,C,DW 270,0.4,Detection,Ramp,Auto,5.09,60,6,5,OFF,1.2,0.1,0
609,5/22/2024 22:15,PGM,AMN,POST,15,C,DW 270,2.9,Detection,Ramp,Auto,30.05,60,6,5,OFF,1.2,0.1,0
610,5/22/2024 22:15,PGM,AMN,POST,15,I,DW 270,3.4,Detection,Ramp,Auto,33.71,60,6,5,OFF,1.2,0.1,0
611,5/22/2024 22:15,PGM,AMN,POST,15,I,DW 270,4.4,Detection,Ramp,Auto,43.69,60,6,5,OFF,1.2,0.1,0
612,5/22/2024 22:15,PGM,AMN,POST,15,I,DW 270,4.5,Detection,Ramp,Auto,45.36,60,6,5,OFF,1.2,0.1,0
613,5/22/2024 22:16,PGM,AMN,POST,15,I,DW 270,5.3,Detection,Ramp,Auto,53.01,60,6,5,OFF,1.2,0.1,0
614,5/22/2024 22:16,PGM,AMN,POST,15,C,DW 270,5.1,Detection,Ramp,Auto,50.68,60,6,5,OFF,1.2,0.1,0
615,5/22/2024 22:16,PGM,AMN,POST,15,C,DW 270,0.5,Detection,Ramp,Auto,5.76,60,6,5,OFF,1.2,0.1,0
616,5/22/2024 22:17,PGM,AMN,POST,15,C,DW 270,5.7,Detection,Ramp,Auto,57.01,60,6,5,OFF,1.2,0.1,0
617,5/22/2024 22:17,PGM,AMN,POST,15,C,DW 270,2.3,Detection,Ramp,Auto,23.39,60,6,5,OFF,1.2,0.1,0
618,5/22/2024 22:17,PGM,AMN,POST,15,I,DW 270,4.4,Detection,Ramp,Auto,43.03,60,6,5,OFF,1.2,0.1,0
619,5/22/2024 22:18,PGM,AMN,POST,15,I,DW 270,3,Detection,Ramp,Auto,29.38,60,6,5,OFF,1.2,0.1,0
620,5/22/2024 22:18,PGM,AMN,POST,15,I,DW 270,3.9,Detection,Ramp,Auto,38.04,60,6,5,OFF,1.2,0.1,0
621,5/22/2024 22:18,PGM,AMN,POST,15,I,DW 270,0.7,Detection,Ramp,Auto,7.09,60,6,5,OFF,1.2,0.1,0
622,5/22/2024 22:18,PGM,AMN,POST,15,C,DW 270,1.1,Detection,Ramp,Auto,11.08,60,6,5,OFF,1.2,0.1,0
623,5/22/2024 22:18,PGM,AMN,POST,15,C,DW 270,1.7,Detection,Ramp,Auto,17.07,60,6,5,OFF,1.2,0.1,0
1,5/28/2024 15:08,CCD,AMN,POST,21,C,DW 270,2.8,Detection,Ramp,Auto,27.72,60,6,5,OFF,1.2,0.1,0
2,5/28/2024 15:08,CCD,AMN,POST,21,C,DW 270,3.1,Detection,Ramp,Auto,31.71,60,6,5,OFF,1.2,0.1,0
3,5/28/2024 15:08,CCD,AMN,POST,21,C,DW 270,1.3,Detection,Ramp,Auto,13.41,60,6,5,OFF,1.2,0.1,0
4,5/28/2024 15:08,CCD,AMN,POST,21,C,DW 270,3,Detection,Ramp,Auto,30.05,60,6,5,OFF,1.2,0.1,0
5,5/28/2024 15:09,CCD,AMN,POST,21,C,DW 270,2.2,Detection,Ramp,Auto,21.73,60,6,5,OFF,1.2,0.1,0
6,5/28/2024 15:09,CCD,AMN,POST,21,C,DW 270,3.9,Detection,Ramp,Auto,39.03,60,6,5,OFF,1.2,0.1,0
7,5/28/2024 15:09,CCD,AMN,POST,21,I,DW 270,4.3,Detection,Ramp,Auto,43.03,60,6,5,OFF,1.2,0.1,0
8,5/28/2024 15:09,CCD,AMN,POST,21,I,DW 270,2.6,Detection,Ramp,Auto,26.39,60,6,5,OFF,1.2,0.1,0
9,5/28/2024 15:09,CCD,AMN,POST,21,I,DW 270,0.4,Detection,Ramp,Auto,4.43,60,6,5,OFF,1.2,0.1,0
10,5/28/2024 15:10,CCD,AMN,POST,21,I,DW 270,4.6,Detection,Ramp,Auto,45.03,60,6,5,OFF,1.2,0.1,0
11,5/28/2024 15:10,CCD,AMN,POST,21,I,DW 270,1.2,Detection,Ramp,Auto,12.41,60,6,5,OFF,1.2,0.1,0
12,5/28/2024 15:10,CCD,AMN,POST,21,I,DW 270,2.9,Detection,Ramp,Auto,29.38,60,6,5,OFF,1.2,0.1,0
13,5/28/2024 15:10,CCD,AMN,POST,21,I,DW 270,1.1,Detection,Ramp,Auto,11.08,60,6,5,OFF,1.2,0.1,0
14,5/28/2024 15:10,CCD,AMN,POST,21,I,DW 270,1.9,Detection,Ramp,Auto,20.07,60,6,5,OFF,1.2,0.1,0
15,5/28/2024 15:11,CCD,AMN,POST,18,I,DW 291,4.6,Detection,Ramp,Auto,47.02,60,6,5,OFF,1.2,0.1,0
16,5/28/2024 15:11,CCD,AMN,POST,18,I,DW 291,4.1,Detection,Ramp,Auto,40.03,60,6,5,OFF,1.2,0.1,0
17,5/28/2024 15:11,CCD,AMN,POST,18,I,DW 291,3.2,Detection,Ramp,Auto,32.71,60,6,5,OFF,1.2,0.1,0
18,5/28/2024 15:11,CCD,AMN,POST,18,I,DW 291,4.4,Detection,Ramp,Auto,43.69,60,6,5,OFF,1.2,0.1,0
19,5/28/2024 15:11,CCD,AMN,POST,18,I,DW 291,1.2,Detection,Ramp,Auto,12.41,60,6,5,OFF,1.2,0.1,0
20,5/28/2024 15:12,CCD,AMN,POST,18,C,DW 291,3.7,Detection,Ramp,Auto,36.37,60,6,5,OFF,1.2,0.1,0
22,5/28/2024 15:12,CCD,AMN,POST,18,C,DW 291,1,Detection,Ramp,Auto,10.75,60,6,5,OFF,1.2,0.1,0
23,5/28/2024 15:13,CCD,AMN,POST,18,C,DW 291,3,Detection,Ramp,Auto,29.38,60,6,5,OFF,1.2,0.1,0
25,5/28/2024 15:13,CCD,AMN,POST,18,C,DW 291,2.3,Detection,Ramp,Auto,23.06,60,6,5,OFF,1.2,0.1,0
26,5/28/2024 15:13,CCD,AMN,POST,18,C,DW 291,4.1,Detection,Ramp,Auto,40.7,60,6,5,OFF,1.2,0.1,0
27,5/28/2024 15:13,CCD,AMN,POST,18,C,DW 291,0.4,Detection,Ramp,Auto,4.76,60,6,5,OFF,1.2,0.1,0
28,5/28/2024 15:14,CCD,AMN,POST,18,C,DW 291,5.3,Detection,Ramp,Auto,52.35,60,6,5,OFF,1.2,0.1,0
29,5/28/2024 15:14,CCD,AMN,POST,18,C,DW 291,3.9,Detection,Ramp,Auto,38.37,60,6,5,OFF,1.2,0.1,0
30,5/28/2024 15:14,CCD,AMN,POST,18,C,DW 291,1.9,Detection,Ramp,Auto,19.4,60,6,5,OFF,1.2,0.1,0
31,5/28/2024 15:14,CCD,AMN,POST,18,C,DW 291,3.9,Detection,Ramp,Auto,39.03,60,6,5,OFF,1.2,0.1,0
32,5/28/2024 15:15,CCD,AMN,POST,21,C,DW 270,1.3,Detection,Ramp,Auto,13.08,60,6,5,OFF,1.2,0.1,0
33,5/28/2024 15:15,CCD,AMN,POST,21,C,DW 270,1.4,Detection,Ramp,Auto,14.41,60,6,5,OFF,1.2,0.1,0
34,5/28/2024 15:15,CCD,AMN,POST,21,I,DW 270,3.9,Detection,Ramp,Auto,39.03,60,6,5,OFF,1.2,0.1,0
35,5/28/2024 15:15,CCD,AMN,POST,21,I,DW 270,0.3,Detection,Ramp,Auto,3.43,60,6,5,OFF,1.2,0.1,0
36,5/28/2024 15:15,CCD,AMN,POST,21,I,DW 270,2.1,Detection,Ramp,Auto,20.4,60,6,5,OFF,1.2,0.1,0
37,5/28/2024 15:16,CCD,AMN,POST,21,I,DW 270,4.8,Detection,Ramp,Auto,48.02,60,6,5,OFF,1.2,0.1,0
40,5/28/2024 15:16,CCD,AMN,POST,21,C,DW 270,5.2,Detection,Ramp,Auto,51.35,60,6,5,OFF,1.2,0.1,0
41,5/28/2024 15:16,CCD,AMN,POST,21,C,DW 270,3.1,Detection,Ramp,Auto,30.38,60,6,5,OFF,1.2,0.1,0
42,5/28/2024 15:16,CCD,AMN,POST,21,C,DW 270,2.4,Detection,Ramp,Auto,24.73,60,6,5,OFF,1.2,0.1,0
44,5/28/2024 15:17,CCD,AMN,POST,21,C,DW 270,3.5,Detection,Ramp,Auto,35.04,60,6,5,OFF,1.2,0.1,0
45,5/28/2024 15:17,CCD,AMN,POST,21,C,DW 270,3.5,Detection,Ramp,Auto,35.04,60,6,5,OFF,1.2,0.1,0
46,5/28/2024 15:18,CCD,AMN,POST,21,I,DW 270,7.1,Detection,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
47,5/28/2024 15:18,CCD,AMN,POST,21,I,DW 270,2.5,Detection,Ramp,Auto,25.39,60,6,5,OFF,1.2,0.1,0
48,5/28/2024 15:18,CCD,AMN,POST,21,I,DW 270,3.5,Detection,Ramp,Auto,35.37,60,6,5,OFF,1.2,0.1,0
49,5/28/2024 15:18,CCD,AMN,POST,21,I,DW 270,5,Detection,Ramp,Auto,49.68,60,6,5,OFF,1.2,0.1,0
50,5/28/2024 15:18,CCD,AMN,POST,21,I,DW 270,1,Detection,Ramp,Auto,10.42,60,6,5,OFF,1.2,0.1,0
51,5/28/2024 15:19,CCD,AMN,POST,21,I,DW 270,0.8,Detection,Ramp,Auto,8.75,60,6,5,OFF,1.2,0.1,0
52,5/28/2024 15:19,CCD,AMN,POST,18,I,DW 291,1.6,Detection,Ramp,Auto,17.07,60,6,5,OFF,1.2,0.1,0
53,5/28/2024 15:19,CCD,AMN,POST,18,I,DW 291,2,Detection,Ramp,Auto,20.4,60,6,5,OFF,1.2,0.1,0
55,5/28/2024 15:19,CCD,AMN,POST,18,I,DW 291,3.6,Detection,Ramp,Auto,36.37,60,6,5,OFF,1.2,0.1,0
56,5/28/2024 15:19,CCD,AMN,POST,18,I,DW 291,2.2,Detection,Ramp,Auto,22.4,60,6,5,OFF,1.2,0.1,0
58,5/28/2024 15:20,CCD,AMN,POST,18,C,DW 291,6.4,Detection,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
60,5/28/2024 15:20,CCD,AMN,POST,18,C,DW 291,3.1,Detection,Ramp,Auto,30.72,60,6,5,OFF,1.2,0.1,0
62,5/28/2024 15:21,CCD,AMN,POST,18,C,DW 291,1.4,Detection,Ramp,Auto,14.08,60,6,5,OFF,1.2,0.1,0
63,5/28/2024 15:21,CCD,AMN,POST,18,C,DW 291,3.2,Detection,Ramp,Auto,31.71,60,6,5,OFF,1.2,0.1,0
64,5/28/2024 15:21,CCD,AMN,POST,18,C,DW 291,1.7,Detection,Ramp,Auto,17.74,60,6,5,OFF,1.2,0.1,0
65,5/28/2024 15:21,CCD,AMN,POST,18,I,DW 291,2.1,Detection,Ramp,Auto,21.07,60,6,5,OFF,1.2,0.1,0
67,5/31/2024 17:03,CCD,AMN,POST,21,C,DW 291,11,Cutoff,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
68,5/31/2024 17:03,CCD,AMN,POST,21,C,DW 291,2.8,Manual Stop,Ramp,Auto,27.39,60,6,5,OFF,1.2,0.1,0
69,5/31/2024 17:04,CCD,AMN,POST,21,C,DW 291,4,Manual Stop,Ramp,Auto,39.7,60,6,5,OFF,1.2,0.1,0
73,5/31/2024 18:10,CCD,AMN,POST,21,C,DW 291,4.2,Detection,Ramp,Auto,41.36,60,6,5,OFF,1.2,0.1,0
74,5/31/2024 18:10,CCD,AMN,POST,21,C,DW 291,11,Cutoff,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
77,5/31/2024 18:11,CCD,AMN,POST,21,C,DW 291,1.7,Detection,Ramp,Auto,17.07,60,6,5,OFF,1.2,0.1,0
78,5/31/2024 18:13,CCD,AMN,POST,21,C,DW 291,3.2,Detection,Ramp,Auto,32.05,60,6,5,OFF,1.2,0.1,0
79,5/31/2024 18:14,CCD,AMN,POST,21,C,DW 291,1.9,Detection,Ramp,Auto,19.4,60,6,5,OFF,1.2,0.1,0
80,5/31/2024 18:15,CCD,AMN,POST,21,C,DW 291,2.7,Detection,Ramp,Auto,26.72,60,6,5,OFF,1.2,0.1,0
81,5/31/2024 18:15,CCD,AMN,POST,21,C,DW 291,0.9,Detection,Ramp,Auto,9.09,60,6,5,OFF,1.2,0.1,0
82,5/31/2024 18:16,CCD,AMN,POST,21,C,DW 291,1,Detection,Ramp,Auto,10.42,60,6,5,OFF,1.2,0.1,0
83,5/31/2024 18:17,CCD,AMN,POST,21,C,DW 291,5.2,Detection,Ramp,Auto,52.01,60,6,5,OFF,1.2,0.1,0
84,5/31/2024 18:18,CCD,AMN,POST,21,I,DW 291,0.6,Manual Stop,Ramp,Auto,6.76,60,6,5,OFF,1.2,0.1,0
87,5/31/2024 18:19,CCD,AMN,POST,21,I,DW 291,1.5,Detection,Ramp,Auto,15.74,60,6,5,OFF,1.2,0.1,0
88,5/31/2024 18:20,CCD,AMN,POST,21,I,DW 291,2.8,Detection,Ramp,Auto,28.72,60,6,5,OFF,1.2,0.1,0
89,5/31/2024 18:27,CCD,AMN,POST,21,I,DW 291,2.4,Detection,Ramp,Auto,25.06,60,6,5,OFF,1.2,0.1,0
90,5/31/2024 18:33,CCD,AMN,POST,21,I,DW 291,2,Detection,Ramp,Auto,21.07,60,6,5,OFF,1.2,0.1,0
91,5/31/2024 18:37,CCD,AMN,POST,21,I,DW 291,2.4,Detection,Ramp,Auto,24.39,60,6,5,OFF,1.2,0.1,0
92,5/31/2024 18:38,CCD,AMN,POST,21,I,DW 291,2.6,Detection,Ramp,Auto,26.72,60,6,5,OFF,1.2,0.1,0
93,5/31/2024 18:39,CCD,AMN,POST,21,I,DW 291,2.5,Detection,Ramp,Auto,24.73,60,6,5,OFF,1.2,0.1,0
94,6/3/2024 15:23,CCD,AMN,POST,24,C,DW 291,0.9,Detection,Ramp,Auto,9.75,60,6,5,OFF,1.2,0.1,0
95,6/3/2024 15:23,CCD,AMN,POST,24,C,DW 291,1.4,Detection,Ramp,Auto,14.74,60,6,5,OFF,1.2,0.1,0
96,6/3/2024 15:24,CCD,AMN,POST,24,C,DW 291,2.6,Detection,Ramp,Auto,26.72,60,6,5,OFF,1.2,0.1,0
97,6/3/2024 15:25,CCD,AMN,POST,24,C,DW 291,2.4,Detection,Ramp,Auto,23.39,60,6,5,OFF,1.2,0.1,0
98,6/3/2024 15:26,CCD,AMN,POST,24,C,DW 291,3.6,Detection,Ramp,Auto,35.71,60,6,5,OFF,1.2,0.1,0
99,6/3/2024 15:26,CCD,AMN,POST,24,C,DW 291,0.5,Detection,Ramp,Auto,5.76,60,6,5,OFF,1.2,0.1,0
100,6/3/2024 15:27,CCD,AMN,POST,24,C,DW 291,0.4,Detection,Ramp,Auto,4.76,60,6,5,OFF,1.2,0.1,0
101,6/3/2024 15:27,CCD,AMN,POST,24,I,DW 291,1.6,Detection,Ramp,Auto,16.41,60,6,5,OFF,1.2,0.1,0
102,6/3/2024 15:28,CCD,AMN,POST,24,I,DW 291,2.2,Detection,Ramp,Auto,22.4,60,6,5,OFF,1.2,0.1,0
103,6/3/2024 15:28,CCD,AMN,POST,24,I,DW 291,2,Detection,Ramp,Auto,20.73,60,6,5,OFF,1.2,0.1,0
105,6/3/2024 15:29,CCD,AMN,POST,24,I,DW 291,1,Detection,Ramp,Auto,10.42,60,6,5,OFF,1.2,0.1,0
107,6/3/2024 15:29,CCD,AMN,POST,24,I,DW 291,0.5,Detection,Ramp,Auto,5.76,60,6,5,OFF,1.2,0.1,0
108,6/3/2024 15:29,CCD,AMN,POST,24,I,DW 291,0.9,Detection,Ramp,Auto,9.09,60,6,5,OFF,1.2,0.1,0
109,6/3/2024 15:30,CCD,AMN,POST,24,C,DW 291,4.2,Detection,Ramp,Auto,41.7,60,6,5,OFF,1.2,0.1,0
110,6/3/2024 15:31,CCD,AMN,POST,24,C,DW 291,4.4,Detection,Ramp,Auto,43.36,60,6,5,OFF,1.2,0.1,0
112,6/3/2024 15:32,CCD,AMN,POST,24,I,DW 291,4.5,Detection,Ramp,Auto,44.69,60,6,5,OFF,1.2,0.1,0
113,6/3/2024 15:32,CCD,AMN,POST,24,I,DW 291,3.1,Detection,Ramp,Auto,30.38,60,6,5,OFF,1.2,0.1,0
114,6/7/2024 15:43,CCD,AMN,PRE,0,C,DW 284,5.2,Detection,Ramp,Auto,52.01,60,6,5,OFF,1.2,0.1,0
115,6/7/2024 15:43,CCD,AMN,PRE,0,C,DW 284,5.4,Detection,Ramp,Auto,52.68,60,6,5,OFF,1.2,0.1,0
116,6/7/2024 15:45,CCD,AMN,PRE,0,C,DW 284,5.8,Detection,Ramp,Auto,56.34,60,6,5,OFF,1.2,0.1,0
117,6/7/2024 15:45,CCD,AMN,PRE,0,C,DW 284,3.4,Detection,Ramp,Auto,34.04,60,6,5,OFF,1.2,0.1,0
118,6/7/2024 15:45,CCD,AMN,PRE,0,C,DW 284,1.8,Detection,Ramp,Auto,17.74,60,6,5,OFF,1.2,0.1,0
119,6/7/2024 15:46,CCD,AMN,PRE,0,C,DW 284,8.5,Detection,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
120,6/7/2024 15:47,CCD,AMN,PRE,0,C,DW 284,8.8,Detection,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
121,6/7/2024 15:47,CCD,AMN,PRE,0,C,DW 284,4.2,Detection,Ramp,Auto,41.03,60,6,5,OFF,1.2,0.1,0
122,6/7/2024 15:48,CCD,AMN,PRE,0,C,DW 284,11,Cutoff,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
124,6/7/2024 15:48,CCD,AMN,PRE,0,C,DW 284,6.1,Detection,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
125,6/7/2024 15:49,CCD,AMN,PRE,0,I,DW 284,4.6,Detection,Ramp,Auto,45.03,60,6,5,OFF,1.2,0.1,0
126,6/7/2024 15:49,CCD,AMN,PRE,0,I,DW 284,2.7,Detection,Ramp,Auto,27.06,60,6,5,OFF,1.2,0.1,0
127,6/7/2024 15:51,CCD,AMN,PRE,0,I,DW 284,5.2,Detection,Ramp,Auto,52.01,60,6,5,OFF,1.2,0.1,0
128,6/7/2024 15:51,CCD,AMN,PRE,0,I,DW 284,1.4,Detection,Ramp,Auto,13.74,60,6,5,OFF,1.2,0.1,0
129,6/7/2024 15:51,CCD,AMN,PRE,0,I,DW 284,1.2,Detection,Ramp,Auto,11.75,60,6,5,OFF,1.2,0.1,0
130,6/7/2024 15:52,CCD,AMN,PRE,0,I,DW 284,2.9,Detection,Ramp,Auto,28.72,60,6,5,OFF,1.2,0.1,0
131,6/7/2024 15:52,CCD,AMN,PRE,0,I,DW 284,3.8,Detection,Ramp,Auto,37.04,60,6,5,OFF,1.2,0.1,0
132,6/7/2024 15:53,CCD,AMN,PRE,0,I,DW 284,4.4,Detection,Ramp,Auto,44.36,60,6,5,OFF,1.2,0.1,0
133,6/7/2024 15:53,CCD,AMN,PRE,0,I,DW 284,3,Detection,Ramp,Auto,30.38,60,6,5,OFF,1.2,0.1,0
134,6/7/2024 15:53,CCD,AMN,PRE,0,I,DW 284,5.4,Detection,Ramp,Auto,53.68,60,6,5,OFF,1.2,0.1,0
135,6/7/2024 15:54,CCD,AMN,PRE,0,I,DW 284,2.6,Detection,Ramp,Auto,26.06,60,6,5,OFF,1.2,0.1,0
136,6/7/2024 15:54,CCD,AMN,PRE,0,I,DW 284,2.1,Detection,Ramp,Auto,21.73,60,6,5,OFF,1.2,0.1,0
137,6/7/2024 15:55,CCD,AMN,PRE,0,C,DW 284,2.7,Detection,Ramp,Auto,26.39,60,6,5,OFF,1.2,0.1,0
138,6/7/2024 15:56,CCD,AMN,PRE,0,C,DW 284,5.2,Detection,Ramp,Auto,51.01,60,6,5,OFF,1.2,0.1,0
